Price,Adj Close,Close,High,Low,Open,Volume
2024-12-10,51.44295883178711,56.099998474121094,57.20000076293945,56.0,56.70000076293945,218629
2024-12-11,51.6263542175293,56.29999923706055,56.79999923706055,56.099998474121094,56.79999923706055,157511
2024-12-12,51.351261138916016,56.0,56.79999923706055,56.0,56.5,184872
2024-12-15,50.98446273803711,55.599998474121094,56.20000076293945,55.5,56.0,186118
2024-12-16,50.525970458984375,55.099998474121094,55.599998474121094,54.79999923706055,55.5,180754
2024-12-17,50.250877380371094,54.79999923706055,55.099998474121094,54.29999923706055,55.099998474121094,209786
2024-12-18,49.97578048706055,54.5,54.900001525878906,54.099998474121094,54.79999923706055,215953
2024-12-19,49.242191314697266,53.70000076293945,54.29999923706055,53.70000076293945,54.29999923706055,257946
2024-12-22,49.150489807128906,53.599998474121094,54.400001525878906,53.0,53.70000076293945,190043
2024-12-23,49.150489807128906,53.599998474121094,54.20000076293945,52.29999923706055,53.20000076293945,253745
2024-12-24,49.33388900756836,53.79999923706055,54.400001525878906,53.099998474121094,53.599998474121094,238643
2024-12-25,49.97578048706055,54.5,54.70000076293945,53.79999923706055,53.79999923706055,171761
2024-12-26,50.525970458984375,55.099998474121094,56.599998474121094,54.20000076293945,54.400001525878906,873287
2024-12-29,49.51728439331055,54.0,56.099998474121094,54.0,55.400001525878906,839372
2024-12-30,49.88408279418945,54.400001525878906,54.79999923706055,53.400001525878906,54.0,249874
2024-12-31,50.80107116699219,55.400001525878906,56.29999923706055,54.20000076293945,54.400001525878906,548714
2025-01-01,51.07616424560547,55.70000076293945,56.20000076293945,55.20000076293945,55.400001525878906,255769
2025-01-02,51.07616424560547,55.70000076293945,56.099998474121094,55.5,55.79999923706055,185361
2025-01-05,50.80107116699219,55.400001525878906,56.20000076293945,55.20000076293945,55.70000076293945,152272
2025-01-06,52.268245697021484,57.0,57.400001525878906,55.29999923706055,55.29999923706055,595043
2025-01-07,51.6263542175293,56.29999923706055,57.900001525878906,56.29999923706055,57.29999923706055,364918
2025-01-08,51.351261138916016,56.0,56.900001525878906,55.900001525878906,56.29999923706055,165951
2025-01-09,51.351261138916016,56.0,56.0,56.0,56.0,0
2025-01-12,50.98446273803711,55.599998474121094,56.099998474121094,55.5,55.79999923706055,125145
2025-01-13,50.98446273803711,55.599998474121094,56.0,55.29999923706055,55.5,167044
2025-01-14,50.89276885986328,55.5,55.79999923706055,55.29999923706055,55.79999923706055,190945
2025-01-15,51.25956344604492,55.900001525878906,56.5,55.400001525878906,55.5,374817
2025-01-16,51.16786193847656,55.79999923706055,56.29999923706055,55.599998474121094,56.0,152298
2025-01-19,51.6263542175293,56.29999923706055,57.20000076293945,56.0,56.0,403132
2025-01-20,51.44295883178711,56.099998474121094,57.0,56.0,56.5,341116
2025-01-21,54.377315521240234,59.29999923706055,59.900001525878906,56.29999923706055,56.29999923706055,2593577
2025-01-22,53.64372634887695,58.5,60.099998474121094,58.400001525878906,59.400001525878906,1681844
2025-01-23,54.19391632080078,59.099998474121094,59.79999923706055,57.900001525878906,58.599998474121094,908754
2025-01-26,54.83580780029297,59.79999923706055,61.5,59.29999923706055,59.599998474121094,1640917
2025-01-27,53.18523406982422,58.0,60.29999923706055,57.900001525878906,59.79999923706055,644911
2025-01-28,53.18523406982422,58.0,58.0,58.0,58.0,0
2025-01-29,53.9188232421875,58.79999923706055,59.5,58.20000076293945,58.5,573137
2025-01-30,53.27693176269531,58.099998474121094,59.20000076293945,57.79999923706055,58.79999923706055,447884
2025-02-02,53.27693176269531,58.099998474121094,58.599998474121094,57.900001525878906,58.099998474121094,274449
2025-02-03,52.268245697021484,57.0,57.900001525878906,56.900001525878906,57.900001525878906,381711
2025-02-04,52.54334259033203,57.29999923706055,57.79999923706055,57.099998474121094,57.20000076293945,255677
2025-02-05,52.268245697021484,57.0,57.70000076293945,57.0,57.20000076293945,255031
2025-02-06,52.35994338989258,57.099998474121094,57.5,56.900001525878906,57.0,246953
2025-02-09,53.00183868408203,57.79999923706055,58.29999923706055,57.0,57.0,500273
2025-02-10,53.093536376953125,57.900001525878906,58.5,57.70000076293945,57.79999923706055,352333
2025-02-11,52.268245697021484,57.0,58.0,57.0,57.900001525878906,284636
2025-02-12,51.6263542175293,56.29999923706055,57.29999923706055,56.099998474121094,57.0,225967
2025-02-13,51.901451110839844,56.599998474121094,57.20000076293945,56.0,56.400001525878906,384795
2025-02-16,51.80975341796875,56.5,57.599998474121094,56.5,57.099998474121094,310828
2025-02-17,51.44295883178711,56.099998474121094,56.599998474121094,55.900001525878906,56.599998474121094,193586
2025-02-18,51.44295883178711,56.099998474121094,56.29999923706055,55.900001525878906,55.900001525878906,107170
2025-02-19,51.44295883178711,56.099998474121094,56.099998474121094,56.099998474121094,56.099998474121094,0
2025-02-20,50.617671966552734,55.20000076293945,55.20000076293945,53.900001525878906,54.400001525878906,260361
2025-02-24,49.88408279418945,54.400001525878906,55.20000076293945,54.099998474121094,55.20000076293945,130269
2025-02-25,49.51728439331055,54.0,54.599998474121094,53.599998474121094,54.599998474121094,168733
2025-02-26,49.42558670043945,53.900001525878906,54.70000076293945,53.900001525878906,54.29999923706055,100870
2025-02-27,48.96709442138672,53.400001525878906,54.099998474121094,52.900001525878906,53.900001525878906,151291
2025-03-02,47.40821838378906,51.70000076293945,53.79999923706055,51.29999923706055,53.400001525878906,150916
2025-03-03,47.499916076660156,51.79999923706055,52.400001525878906,51.400001525878906,51.5,138459
2025-03-04,46.766326904296875,51.0,51.70000076293945,50.5,51.70000076293945,168568
2025-03-05,45.7117919921875,49.849998474121094,51.0,49.70000076293945,50.5,189622
2025-03-06,43.92367172241211,47.900001525878906,49.95000076293945,47.79999923706055,49.95000076293945,355824
2025-03-09,44.84065628051758,48.900001525878906,49.099998474121094,47.5,48.0,177202
2025-03-10,43.92367172241211,47.900001525878906,49.04999923706055,47.650001525878906,49.04999923706055,133385
2025-03-11,44.47386169433594,48.5,48.75,45.79999923706055,47.099998474121094,214440
2025-03-12,43.92367172241211,47.900001525878906,49.099998474121094,47.849998474121094,48.5,162414
2025-03-13,44.657257080078125,48.70000076293945,49.75,48.0,48.0,286306
2025-03-16,45.52839660644531,49.650001525878906,49.70000076293945,48.54999923706055,48.95000076293945,155150
2025-03-17,44.84065628051758,48.900001525878906,50.099998474121094,48.900001525878906,49.75,158803
2025-03-18,44.24461364746094,48.25,49.099998474121094,48.0,48.900001525878906,107678
2025-03-19,43.60272216796875,47.54999923706055,48.349998474121094,47.29999923706055,48.20000076293945,81496
2025-03-20,43.60272216796875,47.54999923706055,47.54999923706055,47.54999923706055,47.54999923706055,0
2025-03-23,43.5568733215332,47.5,48.5,47.5,48.5,216176
2025-03-24,44.10706329345703,48.099998474121094,48.099998474121094,47.04999923706055,47.5,141338
2025-03-25,43.87781524658203,47.849998474121094,48.400001525878906,47.650001525878906,48.20000076293945,102527
2025-03-26,44.657257080078125,48.70000076293945,48.79999923706055,47.95000076293945,47.95000076293945,104170
2025-03-27,45.16160202026367,49.25,49.29999923706055,48.599998474121094,48.900001525878906,121229
2025-04-03,43.740272521972656,47.70000076293945,48.95000076293945,47.599998474121094,48.900001525878906,151837
2025-04-06,39.384586334228516,42.95000076293945,44.70000076293945,42.95000076293945,43.150001525878906,382111
2025-04-07,40.02647399902344,43.650001525878906,44.04999923706055,39.95000076293945,40.04999923706055,461032
2025-04-08,41.08100891113281,44.79999923706055,45.95000076293945,44.5,44.900001525878906,189567
2025-04-09,40.11817169189453,43.75,44.95000076293945,43.70000076293945,44.29999923706055,296404
2025-04-10,41.722900390625,45.5,46.349998474121094,45.150001525878906,46.0,206103
2025-04-13,43.05253219604492,46.95000076293945,47.0,45.79999923706055,45.900001525878906,150456
2025-04-14,44.061214447021484,48.04999923706055,48.29999923706055,46.75,47.0,204253
2025-04-15,44.47386169433594,48.5,49.599998474121094,48.29999923706055,48.5,283072
2025-04-16,43.69442367553711,47.650001525878906,48.5,47.54999923706055,48.5,117058
2025-04-17,43.69442367553711,47.650001525878906,47.650001525878906,47.650001525878906,47.650001525878906,0
2025-04-20,43.87781524658203,47.849998474121094,48.0,46.900001525878906,46.900001525878906,81534
2025-04-21,43.281776428222656,47.20000076293945,48.04999923706055,46.95000076293945,48.04999923706055,65004
2025-04-22,42.96083068847656,46.849998474121094,47.349998474121094,46.400001525878906,46.849998474121094,83997
2025-04-23,42.96083068847656,46.849998474121094,46.849998474121094,46.849998474121094,46.849998474121094,0
2025-04-24,43.4193229675293,47.349998474121094,47.599998474121094,47.04999923706055,47.20000076293945,62643
2025-04-27,44.24461364746094,48.25,48.45000076293945,47.45000076293945,47.70000076293945,200508
2025-04-28,43.83197021484375,47.79999923706055,48.54999923706055,47.70000076293945,48.5,123766
2025-04-29,43.5568733215332,47.5,48.25,47.5,47.79999923706055,81100
2025-04-30,43.05253219604492,46.95000076293945,47.70000076293945,46.75,47.5,95826
2025-05-01,42.777435302734375,46.650001525878906,46.95000076293945,46.400001525878906,46.900001525878906,53736
2025-05-04,42.50233840942383,46.349998474121094,47.0,46.0,46.54999923706055,46108
2025-05-05,42.63988494873047,46.5,46.599998474121094,45.849998474121094,46.0,55360
2025-05-06,41.99799346923828,45.79999923706055,46.95000076293945,45.79999923706055,46.5,59572
2025-05-07,41.53950119018555,45.29999923706055,46.0,45.25,45.79999923706055,82778
2025-05-08,41.31025314331055,45.04999923706055,45.599998474121094,44.79999923706055,45.25,74214
2025-05-11,40.76006317138672,44.45000076293945,45.20000076293945,44.45000076293945,45.0,36670
2025-05-12,41.31025314331055,45.04999923706055,45.25,44.45000076293945,44.45000076293945,56744
2025-05-13,41.49365234375,45.25,45.599998474121094,45.0,45.150001525878906,93893
2025-05-14,41.90629577636719,45.70000076293945,45.849998474121094,45.25,45.25,89062
2025-05-15,42.68573760986328,46.54999923706055,47.29999923706055,45.79999923706055,45.900001525878906,300201
2025-05-18,42.68573760986328,46.54999923706055,46.54999923706055,46.54999923706055,46.54999923706055,0
2025-05-19,41.401954650878906,45.150001525878906,45.95000076293945,45.04999923706055,45.95000076293945,82024
2025-05-20,41.90629577636719,45.70000076293945,45.849998474121094,44.95000076293945,45.20000076293945,47039
2025-05-21,41.35610580444336,45.099998474121094,45.95000076293945,44.95000076293945,45.79999923706055,69943
2025-05-22,40.48497009277344,44.150001525878906,45.0,44.0,45.0,86502
2025-05-25,40.209869384765625,43.849998474121094,44.54999923706055,43.70000076293945,44.099998474121094,49185
2025-05-26,40.25572204589844,43.900001525878906,44.20000076293945,43.0,44.0,83185
2025-05-27,38.834388732910156,42.349998474121094,44.0,42.0,44.0,132625
2025-05-28,39.52212905883789,43.099998474121094,43.20000076293945,42.349998474121094,42.900001525878906,74843
2025-05-29,39.5679817199707,43.150001525878906,43.54999923706055,42.95000076293945,43.20000076293945,67830
2025-06-01,39.10948944091797,42.650001525878906,43.150001525878906,42.29999923706055,43.150001525878906,60638
2025-06-02,39.10948944091797,42.650001525878906,43.099998474121094,42.400001525878906,42.599998474121094,55084
2025-06-03,39.155338287353516,42.70000076293945,43.099998474121094,42.599998474121094,42.650001525878906,29079
2025-06-04,39.75137710571289,43.349998474121094,43.349998474121094,42.70000076293945,42.70000076293945,39337
2025-06-11,40.39326858520508,44.04999923706055,44.45000076293945,43.5,43.5,79350
2025-06-12,37.45890808105469,40.849998474121094,43.599998474121094,40.849998474121094,43.599998474121094,185862
2025-06-15,36.587772369384766,39.900001525878906,40.349998474121094,37.0,37.0,188132
2025-06-16,38.14665222167969,41.599998474121094,43.0,39.900001525878906,39.900001525878906,135131
2025-06-17,37.41305923461914,40.79999923706055,41.900001525878906,40.79999923706055,41.599998474121094,95233
2025-06-18,36.54192352294922,39.849998474121094,40.45000076293945,39.79999923706055,40.349998474121094,79488
2025-06-19,36.86286926269531,40.20000076293945,40.5,39.400001525878906,39.400001525878906,64784
2025-06-22,37.275516510009766,40.650001525878906,41.29999923706055,40.0,40.20000076293945,86002
2025-06-23,38.23834991455078,41.70000076293945,41.849998474121094,40.650001525878906,40.650001525878906,120115
2025-06-24,39.705528259277344,43.29999923706055,43.400001525878906,42.150001525878906,42.150001525878906,153640
2025-06-25,40.43911361694336,44.099998474121094,44.20000076293945,43.45000076293945,43.5,269948
2025-06-26,41.0100212097168,43.099998474121094,43.099998474121094,42.29999923706055,42.29999923706055,205945
2025-06-29,41.3715934753418,43.47999954223633,43.79999923706055,43.18000030517578,43.5,205327
2025-06-30,41.086143493652344,43.18000030517578,43.779998779296875,43.0,43.5,136566
2025-07-01,41.04808044433594,43.13999938964844,43.29999923706055,43.02000045776367,43.13999938964844,64821
2025-07-02,40.85778045654297,42.939998626708984,43.34000015258789,42.63999938964844,43.13999938964844,72335
2025-07-03,40.99099349975586,43.08000183105469,43.18000030517578,42.900001525878906,42.959999084472656,66994
2025-07-06,41.3715934753418,43.47999954223633,43.720001220703125,43.02000045776367,43.08000183105469,86585
2025-07-07,41.485774993896484,43.599998474121094,43.880001068115234,43.220001220703125,43.439998626708984,101937
2025-07-08,41.86637878417969,44.0,44.7400016784668,43.18000030517578,43.2599983215332,385929
2025-07-09,43.0272216796875,45.220001220703125,45.619998931884766,44.0,44.02000045776367,472252
2025-07-10,42.49437713623047,44.65999984741211,45.459999084472656,44.52000045776367,45.220001220703125,146261
2025-07-13,42.475345611572266,44.63999938964844,45.2599983215332,44.52000045776367,44.70000076293945,188137
2025-07-14,42.09474563598633,44.2400016784668,44.97999954223633,44.220001220703125,44.63999938964844,110650
2025-07-15,41.21935272216797,43.31999969482422,44.41999816894531,43.31999969482422,44.220001220703125,93929
2025-07-16,41.04808044433594,43.13999938964844,43.84000015258789,43.099998474121094,43.31999969482422,47941
2025-07-17,41.04808044433594,43.13999938964844,43.13999938964844,43.13999938964844,43.13999938964844,0
2025-07-20,40.05851364135742,42.099998474121094,43.08000183105469,42.0,42.70000076293945,59675
2025-07-21,40.05851364135742,42.099998474121094,42.459999084472656,42.0,42.08000183105469,47875
2025-07-22,39.0308837890625,41.02000045776367,42.220001220703125,41.02000045776367,42.02000045776367,57792
2025-07-23,39.31633758544922,41.31999969482422,41.47999954223633,40.70000076293945,41.02000045776367,92688
2025-07-24,39.37342834472656,41.380001068115234,41.52000045776367,41.220001220703125,41.36000061035156,46729
2025-07-27,39.10700225830078,41.099998474121094,41.79999923706055,41.099998474121094,41.380001068115234,64308
2025-07-28,38.44095230102539,40.400001525878906,41.20000076293945,40.400001525878906,41.099998474121094,70889
2025-07-29,38.44095230102539,40.400001525878906,40.41999816894531,39.91999816894531,40.380001068115234,63426
2025-07-30,38.307735443115234,40.2599983215332,40.540000915527344,40.0,40.5,46758
2025-07-31,38.06034469604492,40.0,40.599998474121094,39.81999969482422,40.47999954223633,81621
2025-08-03,37.87004470825195,39.79999923706055,41.560001373291016,39.79999923706055,40.439998626708984,244220
2025-08-04,38.21258544921875,40.15999984741211,40.58000183105469,38.63999938964844,39.5,163719
2025-08-05,38.23161697387695,40.18000030517578,40.5,40.08000183105469,40.279998779296875,107085
2025-08-06,38.364830017089844,40.31999969482422,40.47999954223633,40.18000030517578,40.18000030517578,64314
2025-08-07,38.78348922729492,40.7599983215332,41.119998931884766,40.220001220703125,40.31999969482422,123821
2025-08-10,40.34396743774414,42.400001525878906,43.400001525878906,40.7599983215332,40.7599983215332,236040
2025-08-11,39.5637321472168,41.58000183105469,42.400001525878906,41.400001525878906,42.400001525878906,88722
2025-08-12,38.99282455444336,40.97999954223633,41.68000030517578,40.779998779296875,41.68000030517578,100570
2025-08-13,39.31633758544922,41.31999969482422,41.900001525878906,41.0,41.0,93875
2025-08-14,39.392459869384766,41.400001525878906,41.70000076293945,41.220001220703125,41.400001525878906,28837
2025-08-17,39.620819091796875,41.63999938964844,41.97999954223633,41.400001525878906,41.400001525878906,74149
2025-08-18,39.46857833862305,41.47999954223633,41.720001220703125,41.380001068115234,41.63999938964844,39825
2025-08-19,39.297306060791016,41.29999923706055,41.52000045776367,41.060001373291016,41.5,33406
2025-08-20,39.068946838378906,41.060001373291016,41.2400016784668,40.939998626708984,41.220001220703125,31696
2025-08-21,39.221187591552734,41.220001220703125,41.2599983215332,40.720001220703125,41.02000045776367,41078
2025-08-24,39.715972900390625,41.7400016784668,42.119998931884766,41.220001220703125,41.220001220703125,97051
2025-08-25,40.07754135131836,42.119998931884766,42.380001068115234,41.52000045776367,41.720001220703125,135650
